id,choice,sturgeon_1,sturgeon_2,sturgeon_3,waterfowl_1,waterfowl_2,waterfowl_3,muskrat_1,muskrat_2,muskrat_3,habitat_1,habitat_2,habitat_3,cost_1,cost_2,cost_3,vote_rw,province,gender,age_group,income_group,education_group,rw_vote,age_gender
847,1,35,10,60,25,85,25,5,70,5,45,30,85,0,50,85,1,British Columbia,Man,55 to 64 years,"$70,000-$89,999",High school or less,0.38,55 to 64 years_Man
847,1,35,100,10,25,15,75,5,5,70,45,30,85,0,85,130,1,British Columbia,Man,55 to 64 years,"$70,000-$89,999",High school or less,0.38,55 to 64 years_Man
847,1,35,10,100,25,25,85,5,70,20,45,30,60,0,50,345,1,British Columbia,Man,55 to 64 years,"$70,000-$89,999",High school or less,0.38,55 to 64 years_Man
847,1,35,35,60,25,50,85,5,40,5,45,45,85,0,215,50,1,British Columbia,Man,55 to 64 years,"$70,000-$89,999",High school or less,0.38,55 to 64 years_Man
847,1,35,35,35,25,25,50,5,70,20,45,60,60,0,85,345,1,British Columbia,Man,55 to 64 years,"$70,000-$89,999",High school or less,0.38,55 to 64 years_Man
847,1,35,35,100,25,50,75,5,40,5,45,60,30,0,345,50,1,British Columbia,Man,55 to 64 years,"$70,000-$89,999",High school or less,0.38,55 to 64 years_Man
850,3,35,35,35,25,15,85,5,20,40,45,85,30,0,85,130,1,Ontario,Woman,45 to 54 years,"$0-$29,999",Advanced degree,0.403,45 to 54 years_Woman
850,3,35,100,35,25,85,50,5,70,5,45,30,85,0,25,50,1,Ontario,Woman,45 to 54 years,"$0-$29,999",Advanced degree,0.403,45 to 54 years_Woman
850,2,35,35,100,25,85,25,5,70,20,45,85,45,0,25,345,1,Ontario,Woman,45 to 54 years,"$0-$29,999",Advanced degree,0.403,45 to 54 years_Woman
850,2,35,60,10,25,85,25,5,5,70,45,60,45,0,85,215,1,Ontario,Woman,45 to 54 years,"$0-$29,999",Advanced degree,0.403,45 to 54 years_Woman
850,2,35,100,35,25,25,85,5,70,5,45,85,30,0,25,85,1,Ontario,Woman,45 to 54 years,"$0-$29,999",Advanced degree,0.403,45 to 54 years_Woman
850,3,35,10,100,25,50,85,5,40,20,45,45,85,0,130,215,1,Ontario,Woman,45 to 54 years,"$0-$29,999",Advanced degree,0.403,45 to 54 years_Woman
888,2,35,100,35,25,15,85,5,70,5,45,85,45,0,85,130,0,Alberta,Woman,55 to 64 years,"$50,000-$69,999",Bachelors degree,0.627,55 to 64 years_Woman
888,3,35,60,60,25,85,15,5,40,40,45,30,85,0,345,50,0,Alberta,Woman,55 to 64 years,"$50,000-$69,999",Bachelors degree,0.627,55 to 64 years_Woman
888,1,35,100,35,25,75,50,5,20,70,45,30,85,0,25,215,0,Alberta,Woman,55 to 64 years,"$50,000-$69,999",Bachelors degree,0.627,55 to 64 years_Woman
888,2,35,10,60,25,15,75,5,20,70,45,60,45,0,25,345,0,Alberta,Woman,55 to 64 years,"$50,000-$69,999",Bachelors degree,0.627,55 to 64 years_Woman
888,2,35,10,60,25,75,15,5,5,70,45,85,30,0,50,130,0,Alberta,Woman,55 to 64 years,"$50,000-$69,999",Bachelors degree,0.627,55 to 64 years_Woman
888,2,35,35,60,25,25,50,5,5,40,45,85,45,0,25,345,0,Alberta,Woman,55 to 64 years,"$50,000-$69,999",Bachelors degree,0.627,55 to 64 years_Woman
890,3,35,35,35,25,15,85,5,20,40,45,85,30,0,85,130,0,Ontario,Man,65 and over,"$30,000-$49,999",Bachelors degree,0.403,65 and over_Man
890,2,35,100,35,25,85,50,5,70,5,45,30,85,0,25,50,0,Ontario,Man,65 and over,"$30,000-$49,999",Bachelors degree,0.403,65 and over_Man
890,3,35,100,35,25,25,85,5,20,70,45,45,85,0,345,25,0,Ontario,Man,65 and over,"$30,000-$49,999",Bachelors degree,0.403,65 and over_Man
890,3,35,10,60,25,25,85,5,70,5,45,45,60,0,215,85,0,Ontario,Man,65 and over,"$30,000-$49,999",Bachelors degree,0.403,65 and over_Man
890,3,35,35,100,25,85,25,5,5,70,45,30,85,0,85,25,0,Ontario,Man,65 and over,"$30,000-$49,999",Bachelors degree,0.403,65 and over_Man
890,3,35,10,100,25,50,85,5,40,20,45,45,85,0,130,215,0,Ontario,Man,65 and over,"$30,000-$49,999",Bachelors degree,0.403,65 and over_Man
925,3,35,35,60,25,75,15,5,40,5,45,30,60,0,345,85,0,Ontario,Woman,55 to 64 years,Missing,Bachelors degree,0.403,55 to 64 years_Woman
925,2,35,10,100,25,85,15,5,70,5,45,85,45,0,85,85,0,Ontario,Woman,55 to 64 years,Missing,Bachelors degree,0.403,55 to 64 years_Woman
925,2,35,60,10,25,15,75,5,5,70,45,60,45,0,215,25,0,Ontario,Woman,55 to 64 years,Missing,Bachelors degree,0.403,55 to 64 years_Woman
925,2,35,100,35,25,85,15,5,70,20,45,45,85,0,130,130,0,Ontario,Woman,55 to 64 years,Missing,Bachelors degree,0.403,55 to 64 years_Woman
925,2,35,100,35,25,25,75,5,70,5,45,45,60,0,50,215,0,Ontario,Woman,55 to 64 years,Missing,Bachelors degree,0.403,55 to 64 years_Woman
925,3,35,60,35,25,15,85,5,20,70,45,30,85,0,215,50,0,Ontario,Woman,55 to 64 years,Missing,Bachelors degree,0.403,55 to 64 years_Woman
927,3,35,10,60,25,85,25,5,70,5,45,30,85,0,50,85,1,Ontario,Man,65 and over,"$70,000-$89,999",Bachelors degree,0.403,65 and over_Man
927,3,35,10,100,25,75,15,5,70,5,45,85,30,0,130,85,1,Ontario,Man,65 and over,"$70,000-$89,999",Bachelors degree,0.403,65 and over_Man
927,2,35,100,10,25,85,25,5,20,70,45,60,30,0,345,50,1,Ontario,Man,65 and over,"$70,000-$89,999",Bachelors degree,0.403,65 and over_Man
927,2,35,60,35,25,85,50,5,5,40,45,85,45,0,50,215,1,Ontario,Man,65 and over,"$70,000-$89,999",Bachelors degree,0.403,65 and over_Man
927,3,35,35,35,25,25,50,5,70,20,45,60,60,0,85,345,1,Ontario,Man,65 and over,"$70,000-$89,999",Bachelors degree,0.403,65 and over_Man
927,3,35,100,35,25,75,50,5,5,40,45,30,60,0,50,345,1,Ontario,Man,65 and over,"$70,000-$89,999",Bachelors degree,0.403,65 and over_Man
1077,2,35,35,35,25,85,15,5,40,20,45,30,85,0,130,85,0,Quebec,Man,45 to 54 years,"$0-$29,999",Some University/College,0.214,45 to 54 years_Man
1077,2,35,35,100,25,50,85,5,5,70,45,85,30,0,50,25,0,Quebec,Man,45 to 54 years,"$0-$29,999",Some University/College,0.214,45 to 54 years_Man
1077,2,35,35,100,25,85,25,5,70,20,45,85,45,0,25,345,0,Quebec,Man,45 to 54 years,"$0-$29,999",Some University/College,0.214,45 to 54 years_Man
1077,3,35,10,60,25,25,85,5,70,5,45,45,60,0,215,85,0,Quebec,Man,45 to 54 years,"$0-$29,999",Some University/College,0.214,45 to 54 years_Man
1077,3,35,100,35,25,25,85,5,70,5,45,85,30,0,25,85,0,Quebec,Man,45 to 54 years,"$0-$29,999",Some University/College,0.214,45 to 54 years_Man
1077,2,35,10,100,25,50,85,5,40,20,45,45,85,0,130,215,0,Quebec,Man,45 to 54 years,"$0-$29,999",Some University/College,0.214,45 to 54 years_Man
1115,2,35,100,35,25,15,85,5,20,70,45,45,85,0,85,85,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",High school or less,0.403,55 to 64 years_Man
1115,1,35,100,10,25,85,15,5,20,20,45,85,45,0,345,25,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",High school or less,0.403,55 to 64 years_Man
1115,3,35,60,60,25,85,25,5,40,40,45,30,85,0,345,50,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",High school or less,0.403,55 to 64 years_Man
1115,1,35,35,60,25,75,15,5,5,70,45,85,30,0,85,345,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",High school or less,0.403,55 to 64 years_Man
1115,1,35,100,35,25,75,75,5,70,5,45,85,30,0,345,25,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",High school or less,0.403,55 to 64 years_Man
1115,1,35,100,60,25,85,15,5,70,5,45,60,45,0,345,25,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",High school or less,0.403,55 to 64 years_Man
1121,3,35,100,10,25,85,25,5,20,70,45,60,45,0,345,50,0,Prince Edward Island,Woman,65 and over,"$70,000-$89,999",Some University/College,0.349,65 and over_Woman
1121,3,35,100,10,25,50,75,5,70,5,45,30,85,0,130,130,0,Prince Edward Island,Woman,65 and over,"$70,000-$89,999",Some University/College,0.349,65 and over_Woman
1121,2,35,10,100,25,50,15,5,20,40,45,30,60,0,25,345,0,Prince Edward Island,Woman,65 and over,"$70,000-$89,999",Some University/College,0.349,65 and over_Woman
1121,3,35,100,10,25,85,25,5,40,40,45,45,60,0,85,215,0,Prince Edward Island,Woman,65 and over,"$70,000-$89,999",Some University/College,0.349,65 and over_Woman
1121,3,35,100,10,25,15,85,5,20,20,45,30,85,0,50,215,0,Prince Edward Island,Woman,65 and over,"$70,000-$89,999",Some University/College,0.349,65 and over_Woman
1121,2,35,100,35,25,50,75,5,5,70,45,85,30,0,215,85,0,Prince Edward Island,Woman,65 and over,"$70,000-$89,999",Some University/College,0.349,65 and over_Woman
1129,1,35,100,60,25,25,75,5,70,5,45,85,30,0,345,50,1,Saskatchewan,Woman,45 to 54 years,"$150,000 and over",Vocational/Trade/Technical School,0.657,45 to 54 years_Woman
1129,1,35,10,100,25,50,50,5,70,5,45,45,85,0,25,345,1,Saskatchewan,Woman,45 to 54 years,"$150,000 and over",Vocational/Trade/Technical School,0.657,45 to 54 years_Woman
1129,1,35,100,10,25,25,75,5,5,70,45,45,60,0,25,25,1,Saskatchewan,Woman,45 to 54 years,"$150,000 and over",Vocational/Trade/Technical School,0.657,45 to 54 years_Woman
1129,1,35,35,60,25,85,25,5,40,40,45,60,60,0,25,345,1,Saskatchewan,Woman,45 to 54 years,"$150,000 and over",Vocational/Trade/Technical School,0.657,45 to 54 years_Woman
1129,1,35,10,100,25,85,15,5,5,70,45,60,30,0,85,25,1,Saskatchewan,Woman,45 to 54 years,"$150,000 and over",Vocational/Trade/Technical School,0.657,45 to 54 years_Woman
1129,1,35,10,60,25,50,25,5,20,40,45,85,45,0,25,345,1,Saskatchewan,Woman,45 to 54 years,"$150,000 and over",Vocational/Trade/Technical School,0.657,45 to 54 years_Woman
1144,1,35,10,60,25,85,25,5,70,5,45,30,85,0,50,85,0,Quebec,Man,65 and over,"$0-$29,999",High school or less,0.214,65 and over_Man
1144,1,35,10,100,25,75,15,5,70,5,45,85,30,0,130,85,0,Quebec,Man,65 and over,"$0-$29,999",High school or less,0.214,65 and over_Man
1144,1,35,10,100,25,25,85,5,70,20,45,30,60,0,50,345,0,Quebec,Man,65 and over,"$0-$29,999",High school or less,0.214,65 and over_Man
1144,1,35,60,35,25,85,50,5,5,40,45,85,45,0,50,215,0,Quebec,Man,65 and over,"$0-$29,999",High school or less,0.214,65 and over_Man
1144,1,35,35,35,25,25,50,5,70,20,45,60,60,0,85,345,0,Quebec,Man,65 and over,"$0-$29,999",High school or less,0.214,65 and over_Man
1144,1,35,100,35,25,75,50,5,5,40,45,30,60,0,50,345,0,Quebec,Man,65 and over,"$0-$29,999",High school or less,0.214,65 and over_Man
1150,3,35,35,35,25,15,85,5,20,40,45,85,30,0,85,130,0,Quebec,Man,65 and over,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,65 and over_Man
1150,2,35,100,35,25,85,50,5,70,5,45,30,85,0,25,50,0,Quebec,Man,65 and over,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,65 and over_Man
1150,3,35,35,100,25,85,25,5,70,20,45,85,45,0,25,345,0,Quebec,Man,65 and over,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,65 and over_Man
1150,3,35,10,60,25,25,85,5,70,5,45,45,60,0,215,85,0,Quebec,Man,65 and over,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,65 and over_Man
1150,3,35,35,100,25,85,25,5,5,70,45,30,85,0,85,25,0,Quebec,Man,65 and over,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,65 and over_Man
1150,2,35,100,10,25,85,50,5,20,40,45,85,45,0,215,130,0,Quebec,Man,65 and over,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,65 and over_Man
1200,1,35,10,100,25,85,15,5,5,70,45,30,85,0,130,215,0,Ontario,Woman,45 to 54 years,"$90,000-$149,999",Some University/College,0.403,45 to 54 years_Woman
1200,2,35,35,100,25,15,85,5,20,40,45,30,85,0,25,215,0,Ontario,Woman,45 to 54 years,"$90,000-$149,999",Some University/College,0.403,45 to 54 years_Woman
1200,2,35,100,10,25,15,75,5,20,40,45,85,30,0,50,130,0,Ontario,Woman,45 to 54 years,"$90,000-$149,999",Some University/College,0.403,45 to 54 years_Woman
1200,3,35,35,10,25,75,15,5,40,5,45,30,60,0,345,50,0,Ontario,Woman,45 to 54 years,"$90,000-$149,999",Some University/College,0.403,45 to 54 years_Woman
1200,3,35,10,100,25,50,50,5,40,5,45,30,85,0,215,85,0,Ontario,Woman,45 to 54 years,"$90,000-$149,999",Some University/College,0.403,45 to 54 years_Woman
1200,3,35,35,100,25,50,75,5,40,5,45,45,45,0,215,25,0,Ontario,Woman,45 to 54 years,"$90,000-$149,999",Some University/College,0.403,45 to 54 years_Woman
1202,2,35,10,100,25,75,15,5,20,70,45,85,30,0,50,215,0,Ontario,Man,65 and over,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,65 and over_Man
1202,2,35,10,100,25,25,50,5,70,5,45,85,30,0,50,130,0,Ontario,Man,65 and over,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,65 and over_Man
1202,1,35,10,100,25,25,75,5,70,5,45,60,30,0,130,50,0,Ontario,Man,65 and over,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,65 and over_Man
1202,3,35,60,60,25,25,75,5,70,5,45,85,30,0,215,50,0,Ontario,Man,65 and over,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,65 and over_Man
1202,3,35,10,100,25,25,85,5,20,40,45,45,60,0,130,345,0,Ontario,Man,65 and over,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,65 and over_Man
1202,3,35,60,60,25,15,85,5,40,40,45,45,60,0,25,345,0,Ontario,Man,65 and over,"$50,000-$69,999",Vocational/Trade/Technical School,0.403,65 and over_Man
1233,1,35,10,100,25,85,15,5,5,70,45,30,85,0,130,215,0,Quebec,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Man
1233,3,35,100,35,25,85,15,5,40,20,45,85,30,0,215,25,0,Quebec,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Man
1233,2,35,100,10,25,15,75,5,20,40,45,85,30,0,50,130,0,Quebec,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Man
1233,2,35,10,35,25,15,75,5,5,40,45,60,30,0,50,345,0,Quebec,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Man
1233,1,35,10,100,25,50,50,5,40,5,45,30,85,0,215,85,0,Quebec,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Man
1233,2,35,100,35,25,75,50,5,5,40,45,45,45,0,25,215,0,Quebec,Man,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Man
1280,1,35,10,100,25,85,15,5,5,70,45,30,85,0,130,215,0,Ontario,Man,45 to 54 years,"$90,000-$149,999",Bachelors degree,0.403,45 to 54 years_Man
1280,1,35,35,100,25,15,85,5,20,40,45,30,85,0,25,215,0,Ontario,Man,45 to 54 years,"$90,000-$149,999",Bachelors degree,0.403,45 to 54 years_Man
1280,1,35,10,100,25,75,15,5,40,20,45,30,85,0,130,50,0,Ontario,Man,45 to 54 years,"$90,000-$149,999",Bachelors degree,0.403,45 to 54 years_Man
1280,1,35,10,35,25,15,75,5,5,40,45,60,30,0,50,345,0,Ontario,Man,45 to 54 years,"$90,000-$149,999",Bachelors degree,0.403,45 to 54 years_Man
1280,3,35,10,100,25,50,50,5,40,5,45,30,85,0,215,85,0,Ontario,Man,45 to 54 years,"$90,000-$149,999",Bachelors degree,0.403,45 to 54 years_Man
1280,2,35,100,35,25,75,50,5,5,40,45,45,45,0,25,215,0,Ontario,Man,45 to 54 years,"$90,000-$149,999",Bachelors degree,0.403,45 to 54 years_Man
1307,2,35,100,35,25,15,85,5,70,5,45,85,45,0,85,130,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1307,2,35,60,60,25,15,85,5,40,40,45,85,30,0,50,345,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1307,2,35,100,35,25,75,50,5,20,70,45,30,85,0,25,215,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1307,3,35,60,10,25,75,15,5,70,20,45,45,60,0,345,25,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1307,2,35,10,60,25,75,15,5,5,70,45,85,30,0,50,130,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1307,2,35,60,35,25,50,25,5,40,5,45,45,85,0,345,25,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1314,1,35,100,10,25,15,85,5,70,5,45,85,30,0,215,130,1,Quebec,Man,45 to 54 years,Missing,Some University/College,0.214,45 to 54 years_Man
1314,1,35,100,35,25,85,15,5,40,20,45,85,30,0,215,25,1,Quebec,Man,45 to 54 years,Missing,Some University/College,0.214,45 to 54 years_Man
1314,1,35,10,100,25,75,15,5,40,20,45,30,85,0,130,50,1,Quebec,Man,45 to 54 years,Missing,Some University/College,0.214,45 to 54 years_Man
1314,1,35,35,10,25,75,15,5,40,5,45,30,60,0,345,50,1,Quebec,Man,45 to 54 years,Missing,Some University/College,0.214,45 to 54 years_Man
1314,1,35,10,100,25,50,50,5,40,5,45,30,85,0,215,85,1,Quebec,Man,45 to 54 years,Missing,Some University/College,0.214,45 to 54 years_Man
1314,1,35,100,35,25,75,50,5,5,40,45,45,45,0,25,215,1,Quebec,Man,45 to 54 years,Missing,Some University/College,0.214,45 to 54 years_Man
1318,3,35,60,60,25,50,75,5,70,5,45,30,85,0,215,50,0,Quebec,Woman,45 to 54 years,"$50,000-$69,999",Some University/College,0.214,45 to 54 years_Woman
1318,3,35,60,100,25,25,75,5,20,70,45,85,30,0,215,85,0,Quebec,Woman,45 to 54 years,"$50,000-$69,999",Some University/College,0.214,45 to 54 years_Woman
1318,1,35,60,10,25,25,85,5,20,70,45,45,85,0,130,85,0,Quebec,Woman,45 to 54 years,"$50,000-$69,999",Some University/College,0.214,45 to 54 years_Woman
1318,2,35,100,35,25,50,50,5,20,70,45,30,85,0,25,345,0,Quebec,Woman,45 to 54 years,"$50,000-$69,999",Some University/College,0.214,45 to 54 years_Woman
1318,1,35,100,10,25,15,75,5,70,5,45,60,60,0,130,130,0,Quebec,Woman,45 to 54 years,"$50,000-$69,999",Some University/College,0.214,45 to 54 years_Woman
1318,1,35,10,35,25,15,25,5,20,20,45,45,60,0,215,345,0,Quebec,Woman,45 to 54 years,"$50,000-$69,999",Some University/College,0.214,45 to 54 years_Woman
1391,2,35,35,35,25,85,15,5,40,20,45,30,85,0,130,85,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1391,2,35,35,100,25,50,85,5,5,70,45,85,30,0,50,25,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1391,1,35,35,100,25,85,25,5,70,20,45,85,45,0,25,345,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1391,2,35,10,60,25,25,85,5,70,5,45,45,60,0,215,85,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1391,2,35,100,35,25,25,85,5,70,5,45,85,30,0,25,85,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1391,3,35,10,100,25,50,85,5,40,20,45,45,85,0,130,215,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Bachelors degree,0.214,18 to 34 years_Woman
1441,3,35,10,100,25,85,15,5,5,70,45,30,85,0,130,215,0,Ontario,Man,45 to 54 years,"$150,000 and over",High school or less,0.403,45 to 54 years_Man
1441,2,35,100,35,25,85,15,5,40,20,45,85,30,0,215,25,0,Ontario,Man,45 to 54 years,"$150,000 and over",High school or less,0.403,45 to 54 years_Man
1441,3,35,10,100,25,75,15,5,40,20,45,30,85,0,130,50,0,Ontario,Man,45 to 54 years,"$150,000 and over",High school or less,0.403,45 to 54 years_Man
1441,3,35,10,35,25,15,75,5,5,40,45,60,30,0,50,345,0,Ontario,Man,45 to 54 years,"$150,000 and over",High school or less,0.403,45 to 54 years_Man
1441,3,35,10,100,25,50,50,5,40,5,45,30,85,0,215,85,0,Ontario,Man,45 to 54 years,"$150,000 and over",High school or less,0.403,45 to 54 years_Man
1441,3,35,35,100,25,50,75,5,40,5,45,45,45,0,215,25,0,Ontario,Man,45 to 54 years,"$150,000 and over",High school or less,0.403,45 to 54 years_Man
1461,3,35,35,60,25,75,15,5,40,5,45,30,60,0,345,85,0,Quebec,Woman,35 to 44 years,"$90,000-$149,999",Some University/College,0.214,35 to 44 years_Woman
1461,2,35,10,100,25,85,15,5,70,5,45,85,45,0,85,85,0,Quebec,Woman,35 to 44 years,"$90,000-$149,999",Some University/College,0.214,35 to 44 years_Woman
1461,2,35,10,60,25,75,15,5,70,5,45,45,60,0,25,215,0,Quebec,Woman,35 to 44 years,"$90,000-$149,999",Some University/College,0.214,35 to 44 years_Woman
1461,2,35,100,35,25,85,15,5,70,20,45,45,85,0,130,130,0,Quebec,Woman,35 to 44 years,"$90,000-$149,999",Some University/College,0.214,35 to 44 years_Woman
1461,2,35,100,35,25,25,75,5,70,5,45,45,60,0,50,215,0,Quebec,Woman,35 to 44 years,"$90,000-$149,999",Some University/College,0.214,35 to 44 years_Woman
1461,3,35,60,35,25,15,85,5,20,70,45,30,85,0,215,50,0,Quebec,Woman,35 to 44 years,"$90,000-$149,999",Some University/College,0.214,35 to 44 years_Woman
1626,2,35,35,100,25,85,15,5,70,20,45,85,45,0,85,85,0,Quebec,Man,18 to 34 years,"$50,000-$69,999",Advanced degree,0.214,18 to 34 years_Man
1626,2,35,100,10,25,85,15,5,20,20,45,45,45,0,345,25,0,Quebec,Man,18 to 34 years,"$50,000-$69,999",Advanced degree,0.214,18 to 34 years_Man
1626,3,35,60,60,25,25,85,5,40,40,45,85,30,0,50,345,0,Quebec,Man,18 to 34 years,"$50,000-$69,999",Advanced degree,0.214,18 to 34 years_Man
1626,3,35,35,60,25,75,15,5,5,70,45,85,30,0,85,345,0,Quebec,Man,18 to 34 years,"$50,000-$69,999",Advanced degree,0.214,18 to 34 years_Man
1626,2,35,100,35,25,75,75,5,70,5,45,85,30,0,345,25,0,Quebec,Man,18 to 34 years,"$50,000-$69,999",Advanced degree,0.214,18 to 34 years_Man
1626,3,35,60,100,25,15,85,5,5,70,45,45,60,0,25,345,0,Quebec,Man,18 to 34 years,"$50,000-$69,999",Advanced degree,0.214,18 to 34 years_Man
1632,2,35,10,100,25,25,85,5,70,20,45,45,60,0,50,345,0,Quebec,Man,45 to 54 years,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Man
1632,2,35,10,100,25,75,50,5,5,70,45,85,30,0,130,130,0,Quebec,Man,45 to 54 years,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Man
1632,3,35,100,10,25,15,50,5,40,20,45,60,30,0,345,25,0,Quebec,Man,45 to 54 years,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Man
1632,3,35,10,100,25,25,85,5,40,40,45,60,45,0,215,85,0,Quebec,Man,45 to 54 years,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Man
1632,3,35,10,100,25,85,15,5,20,20,45,85,30,0,215,50,0,Quebec,Man,45 to 54 years,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Man
1632,2,35,35,100,25,75,50,5,70,5,45,30,85,0,85,215,0,Quebec,Man,45 to 54 years,"$30,000-$49,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Man
1639,1,35,10,100,25,75,15,5,20,70,45,85,30,0,50,215,0,Quebec,Woman,18 to 34 years,"$150,000 and over",Bachelors degree,0.214,18 to 34 years_Woman
1639,1,35,10,100,25,25,50,5,70,5,45,85,30,0,50,130,0,Quebec,Woman,18 to 34 years,"$150,000 and over",Bachelors degree,0.214,18 to 34 years_Woman
1639,1,35,10,100,25,25,75,5,70,5,45,60,30,0,130,50,0,Quebec,Woman,18 to 34 years,"$150,000 and over",Bachelors degree,0.214,18 to 34 years_Woman
1639,1,35,60,60,25,25,75,5,70,5,45,85,30,0,215,50,0,Quebec,Woman,18 to 34 years,"$150,000 and over",Bachelors degree,0.214,18 to 34 years_Woman
